Potential,Value,ShortPassing,Dribbling,Curve,LongPassing,BallControl,Reactions,ShotPower,LongShots,Vision,Composure
0.31914893617021267,-0.9713080168776371,0.06849315068493134,0.4457831325301207,0.012048192771084487,-0.29729729729729737,0.295774647887324,0.09333333333333349,0.3580246913580247,0.3975903614457832,0.12195121951219523,-0.18918918918918926
-0.10638297872340408,-0.9843881856540084,0.42465753424657526,0.2771084337349399,0.5421686746987953,0.3783783783783785,0.23943661971830998,-0.06666666666666665,0.33333333333333326,0.3493975903614459,0.6585365853658536,0.3513513513513513
0.4893617021276597,-0.8481012658227848,0.452054794520548,0.5180722891566267,0.1325301204819278,-0.027027027027026973,0.46478873239436647,0.3333333333333335,0.33333333333333326,0.06024096385542177,0.36585365853658547,0.3513513513513513
-0.10638297872340408,-0.9983122362869198,-0.23287671232876717,-0.10843373493975905,-0.3975903614457831,-0.6756756756756757,-0.21126760563380276,-0.30666666666666664,-0.2592592592592593,-0.18072289156626486,-0.09756097560975618,-0.45945945945945965
0.14893617021276606,-0.9561181434599156,0.34246575342465757,0.03614457831325302,0.06024096385542177,0.1351351351351351,0.18309859154929597,0.2266666666666668,0.18518518518518512,-0.06024096385542155,0.07317073170731714,0.16216216216216206
-0.23404255319148914,-0.9915611814345991,0.23287671232876717,-0.012048192771084265,-0.37349397590361433,0.027027027027026973,0.014084507042253502,0.06666666666666665,0.012345679012345512,-0.10843373493975883,0.09756097560975618,0.18918918918918903
0.4042553191489362,-0.8312236286919832,0.6712328767123288,0.5903614457831325,0.42168674698795194,0.43243243243243246,0.5774647887323945,0.6266666666666669,0.7530864197530864,0.32530120481927716,0.4390243902439024,0.6216216216216215
-0.02127659574468055,-0.9856540084388186,0.06849315068493134,-0.20481927710843362,-0.49397590361445776,-0.2702702702702702,-0.49295774647887325,0.040000000000000036,-0.012345679012345734,-0.5421686746987951,-0.36585365853658536,-0.16216216216216228
0.14893617021276606,-0.9189873417721519,0.506849315068493,0.4698795180722892,0.6144578313253013,0.43243243243243246,0.352112676056338,0.41333333333333333,0.2592592592592593,0.32530120481927716,0.36585365853658547,0.45945945945945965
0.2340425531914896,-0.8818565400843882,0.5616438356164384,0.2289156626506026,-0.3012048192771084,0.5135135135135136,0.46478873239436647,0.30666666666666664,0.45679012345679015,0.2289156626506026,0.41463414634146334,0.21621621621621623
-0.10638297872340408,-0.9860759493670886,0.39726027397260255,0.08433734939759052,-0.22891566265060237,0.29729729729729737,0.21126760563380298,-0.013333333333333197,0.33333333333333326,0.012048192771084487,0.14634146341463405,0.16216216216216206
0.5744680851063833,-0.3670886075949368,0.6712328767123288,0.6867469879518076,0.493975903614458,0.5675675675675675,0.6901408450704225,0.6000000000000001,0.728395061728395,0.63855421686747,0.6341463414634148,0.5675675675675675
-0.44680851063829774,-0.9979746835443037,0.09589041095890405,0.08433734939759052,-0.03614457831325302,0.08108108108108114,-0.07042253521126751,-0.3866666666666667,0.16049382716049387,0.2289156626506026,-0.024390243902439046,-0.05405405405405417
-0.27659574468085113,-0.9981434599156118,-0.15068493150684947,-0.06024096385542155,-0.03614457831325302,-0.29729729729729737,-0.09859154929577452,-0.5733333333333334,-0.308641975308642,-0.4698795180722891,-0.19512195121951215,-0.32432432432432434
-0.06382978723404253,-0.9966244725738397,-0.34246575342465757,-0.6867469879518072,-0.6385542168674698,-0.7027027027027027,-0.6056338028169013,-0.30666666666666664,-0.4814814814814815,-0.6867469879518071,-0.6097560975609756,-0.4054054054054055
0.06382978723404253,-0.9852320675105485,0.12328767123287676,0.10843373493975905,-0.0843373493975903,0.027027027027026973,-0.014084507042253502,-0.06666666666666665,-0.23456790123456783,-0.5662650602409638,0.09756097560975618,-0.32432432432432434
-0.02127659574468055,-0.9860759493670886,0.17808219178082174,-0.15662650602409633,-0.20481927710843362,0.18918918918918926,-0.07042253521126751,0.06666666666666665,-0.08641975308641991,-0.8554216867469879,-0.04878048780487809,-0.027027027027027195
-0.1914893617021276,-0.9940928270042194,-0.06849315068493156,-0.5180722891566264,-0.5421686746987951,-0.21621621621621623,-0.464788732394366,-0.013333333333333197,-0.3580246913580247,-0.6385542168674698,-0.41463414634146345,-0.43243243243243246
-0.27659574468085113,-0.9911392405063291,0.23287671232876717,0.20481927710843384,0.012048192771084487,0.0,0.12676056338028174,0.19999999999999996,0.20987654320987637,0.06024096385542177,0.14634146341463405,0.1351351351351351
-0.23404255319148914,-0.9928270042194093,0.09589041095890405,-0.6144578313253012,-0.7349397590361445,-0.18918918918918926,-0.8028169014084506,0.19999999999999996,-0.5061728395061729,-0.8072289156626505,-0.6097560975609756,-0.08108108108108114
-0.31914893617021267,-0.9936708860759493,0.17808219178082174,0.2530120481927711,-0.0843373493975903,-0.054054054054053946,0.12676056338028174,-0.040000000000000036,0.06172839506172845,-0.18072289156626486,0.04878048780487809,-0.05405405405405417
0.10638297872340452,-0.9848101265822785,0.17808219178082174,0.10843373493975905,-0.2530120481927709,0.10810810810810811,0.07042253521126773,0.09333333333333349,-0.08641975308641991,-0.37349397590361433,0.0,-0.05405405405405417
0.2340425531914896,-0.9308016877637131,0.5890410958904106,0.2771084337349399,0.15662650602409656,0.29729729729729737,0.295774647887324,0.3600000000000001,0.20987654320987637,0.20481927710843384,0.5365853658536586,-0.10810810810810811
0.021276595744680993,-0.9527426160337553,0.12328767123287676,0.493975903614458,0.6867469879518073,-0.054054054054053946,0.408450704225352,0.17333333333333334,0.5802469135802468,0.42168674698795194,0.2195121951219512,0.08108108108108114
-0.44680851063829774,-0.9967932489451476,-0.3972602739726028,-0.22891566265060237,-0.5421686746987951,-0.7027027027027027,-0.26760563380281677,-0.013333333333333197,0.08641975308641969,-0.15662650602409633,-0.1707317073170731,-0.18918918918918926
0.4042553191489362,-0.9375527426160337,0.452054794520548,0.42168674698795194,0.10843373493975905,0.2432432432432432,0.323943661971831,0.28,0.28395061728395055,0.012048192771084487,0.41463414634146334,0.0
-0.06382978723404253,-0.9969620253164557,-0.17808219178082196,0.012048192771084487,-0.2530120481927709,-0.2702702702702702,-0.18309859154929575,-0.43999999999999995,-0.06172839506172845,-0.18072289156626486,-0.14634146341463405,-0.24324324324324342
-0.14893617021276606,-0.9981434599156118,-0.013698630136986356,-0.012048192771084265,-0.4216867469879517,-0.027027027027026973,-0.15492957746478875,-0.06666666666666665,0.012345679012345512,-0.3012048192771084,-0.24390243902439024,-0.4864864864864866
-0.44680851063829774,-0.9966244725738397,0.06849315068493134,0.20481927710843384,0.32530120481927716,-0.054054054054053946,0.07042253521126773,-0.11999999999999988,0.4074074074074072,0.15662650602409656,0.04878048780487809,0.027027027027026973
-0.06382978723404253,-0.9679324894514768,0.26027397260273966,0.3975903614457832,0.1807228915662651,-0.10810810810810811,0.267605633802817,0.2266666666666668,0.5555555555555556,0.3012048192771086,0.24390243902439024,0.2432432432432432
-0.14893617021276606,-0.9848101265822785,0.36986301369863006,0.2530120481927711,0.6626506024096386,0.3513513513513513,0.23943661971830998,0.19999999999999996,0.6049382716049381,0.4457831325301207,0.3414634146341464,0.027027027027026973
-0.27659574468085113,-0.9915611814345991,0.28767123287671215,0.2289156626506026,0.2289156626506026,0.08108108108108114,0.323943661971831,0.06666666666666665,0.11111111111111094,-0.18072289156626486,0.3414634146341464,0.08108108108108114
0.31914893617021267,-0.7974683544303798,0.39726027397260255,0.4457831325301207,0.4457831325301207,0.29729729729729737,0.380281690140845,0.4666666666666668,0.6049382716049381,0.37349397590361466,0.4390243902439024,0.40540540540540526
0.14893617021276606,-0.9156118143459916,0.39726027397260255,-0.13253012048192758,0.2289156626506026,0.2702702702702702,0.09859154929577474,0.43999999999999995,0.6296296296296295,0.37349397590361466,-0.12195121951219501,0.21621621621621623
-0.23404255319148914,-0.9974683544303797,0.23287671232876717,0.1807228915662651,0.32530120481927716,0.027027027027026973,0.07042253521126773,0.14666666666666672,0.2592592592592593,0.012048192771084487,0.1707317073170731,0.16216216216216206
0.021276595744680993,-0.9696202531645569,0.23287671232876717,-0.18072289156626486,-0.4698795180722891,-0.10810810810810811,-0.04225352112676051,0.09333333333333349,0.03703703703703698,-0.44578313253012036,-0.09756097560975618,0.18918918918918903
-0.1914893617021276,-0.990295358649789,0.23287671232876717,0.2771084337349399,-0.10843373493975883,0.1351351351351351,0.15492957746478875,0.14666666666666672,-0.08641975308641991,-0.22891566265060237,0.0,-0.08108108108108114
-0.14893617021276606,-0.990295358649789,0.20547945205479445,0.2771084337349399,0.32530120481927716,0.08108108108108114,0.23943661971830998,0.2533333333333334,0.45679012345679015,0.37349397590361466,0.5609756097560976,0.2702702702702702
0.021276595744680993,-0.9848101265822785,0.15068493150684925,0.06024096385542177,-0.44578313253012036,-0.3513513513513513,0.15492957746478875,0.2533333333333334,0.012345679012345512,0.08433734939759052,-0.14634146341463405,-0.3513513513513513
0.4042553191489362,-0.9459915611814346,0.23287671232876717,0.2771084337349399,0.2289156626506026,-0.054054054054053946,0.12676056338028174,0.2266666666666668,0.03703703703703698,-0.13253012048192758,0.3414634146341464,0.08108108108108114
-0.02127659574468055,-0.9954430379746836,0.34246575342465757,0.15662650602409656,0.012048192771084487,0.2432432432432432,-0.04225352112676051,-0.06666666666666665,-0.012345679012345734,-0.18072289156626486,0.04878048780487809,0.027027027027026973
0.31914893617021267,-0.9814345991561182,0.39726027397260255,0.3493975903614459,0.2530120481927711,0.16216216216216228,0.09859154929577474,-0.11999999999999988,0.2592592592592593,0.2771084337349399,0.29268292682926833,-0.027027027027027195
-0.44680851063829774,-0.9957805907172996,-0.06849315068493156,0.2530120481927711,-0.22891566265060237,0.027027027027026973,0.12676056338028174,-0.013333333333333197,0.08641975308641969,0.1325301204819278,0.1707317073170731,-0.05405405405405417
-0.14893617021276606,-0.9890295358649789,0.20547945205479445,0.2289156626506026,-0.37349397590361433,0.10810810810810811,0.18309859154929597,-0.14666666666666672,-0.45679012345679015,-0.44578313253012036,-0.3170731707317074,-0.32432432432432434
-0.02127659574468055,-0.9852320675105485,-0.013698630136986356,0.03614457831325302,0.37349397590361466,-0.08108108108108114,0.12676056338028174,0.06666666666666665,0.5555555555555556,0.42168674698795194,-0.19512195121951215,-0.2702702702702704
0.10638297872340452,-0.9358649789029536,0.31506849315068486,0.3975903614457832,0.3012048192771086,0.16216216216216228,0.352112676056338,0.2533333333333334,0.1358024691358024,0.15662650602409656,0.24390243902439024,0.0
0.27659574468085113,-0.8565400843881856,0.4794520547945207,0.5421686746987953,0.566265060240964,0.18918918918918926,0.46478873239436647,0.3600000000000001,0.2592592592592593,0.32530120481927716,0.3902439024390245,0.2702702702702702
-0.02127659574468055,-0.989451476793249,0.20547945205479445,0.32530120481927716,0.32530120481927716,0.16216216216216228,0.18309859154929597,-0.2533333333333334,0.16049382716049387,0.10843373493975905,0.024390243902439046,0.027027027027026973
-0.31914893617021267,-0.9989873417721519,-0.31506849315068486,-0.8554216867469879,-0.20481927710843362,-0.2432432432432432,-0.5774647887323943,-0.2533333333333334,-0.2098765432098766,-0.4698795180722891,-0.5609756097560976,-0.08108108108108114
0.10638297872340452,-0.9358649789029536,0.506849315068493,0.493975903614458,0.20481927710843384,0.2702702702702702,0.380281690140845,0.2533333333333334,0.3086419753086418,0.10843373493975905,0.3414634146341464,0.3513513513513513
-0.10638297872340408,-0.9886075949367089,-0.12328767123287676,-0.0843373493975903,-0.49397590361445776,-0.10810810810810811,-0.18309859154929575,-0.013333333333333197,0.28395061728395055,0.1325301204819278,-0.024390243902439046,-0.2702702702702704
0.1914893617021276,-0.9071729957805907,0.6164383561643834,0.08433734939759052,0.1325301204819278,0.3783783783783785,0.295774647887324,0.3866666666666667,0.33333333333333326,0.2771084337349399,0.29268292682926833,0.5675675675675675
0.36170212765957466,-0.8312236286919832,0.31506849315068486,-0.32530120481927693,-0.18072289156626486,0.21621621621621623,0.21126760563380298,0.4933333333333336,-0.06172839506172845,-0.6867469879518071,-0.04878048780487809,0.3783783783783783
0.021276595744680993,-0.9835443037974684,0.34246575342465757,0.08433734939759052,-0.15662650602409633,0.1351351351351351,0.15492957746478875,0.17333333333333334,0.3086419753086418,0.1325301204819278,0.09756097560975618,0.1351351351351351
-0.06382978723404253,-0.9852320675105485,0.4794520547945207,0.2530120481927711,0.3493975903614459,0.5675675675675675,0.323943661971831,0.14666666666666672,0.5061728395061726,0.32530120481927716,0.24390243902439024,0.16216216216216206
0.14893617021276606,-0.9324894514767933,0.6438356164383561,0.2771084337349399,0.08433734939759052,0.6216216216216215,0.323943661971831,0.3333333333333335,0.012345679012345512,0.1325301204819278,0.6829268292682926,0.2432432432432432
0.36170212765957466,-0.9780590717299578,0.23287671232876717,-0.03614457831325302,-0.3012048192771084,0.08108108108108114,0.04225352112676073,0.17333333333333334,0.08641975308641969,-0.06024096385542155,-0.3414634146341463,0.2432432432432432
0.5319148936170213,-0.7890295358649789,0.5890410958904106,0.5421686746987953,0.6144578313253013,0.4864864864864864,0.49295774647887347,0.30666666666666664,0.6790123456790125,0.63855421686747,0.5609756097560976,0.5405405405405403
-0.6170212765957448,-0.99915611814346,-0.452054794520548,-0.0843373493975903,-0.37349397590361433,-0.7027027027027027,-0.18309859154929575,-0.6533333333333333,0.16049382716049387,-0.20481927710843362,-0.2682926829268293,-0.4054054054054055
-0.4042553191489362,-0.9959493670886076,0.17808219178082174,0.15662650602409656,0.15662650602409656,0.1351351351351351,0.04225352112676073,0.040000000000000036,0.1358024691358024,0.08433734939759052,0.14634146341463405,-0.027027027027027195
-0.23404255319148914,-0.9952742616033755,0.23287671232876717,-0.03614457831325302,-0.0843373493975903,-0.027027027027026973,-0.15492957746478875,-0.013333333333333197,-0.2098765432098766,-0.2530120481927709,-0.14634146341463405,-0.29729729729729737
0.2340425531914896,-0.9746835443037974,0.31506849315068486,0.3493975903614459,0.5180722891566267,0.1351351351351351,0.295774647887324,0.040000000000000036,0.08641975308641969,0.2771084337349399,0.4878048780487805,0.10810810810810811
0.1914893617021276,-0.9924050632911392,-0.04109589041095907,0.03614457831325302,0.012048192771084487,-0.32432432432432434,-0.014084507042253502,0.14666666666666672,-0.16049382716049387,0.03614457831325302,-0.36585365853658536,-0.21621621621621623
-0.06382978723404253,-0.9979746835443037,-0.31506849315068486,0.06024096385542177,-0.4216867469879517,-0.6216216216216217,-0.12676056338028152,-0.43999999999999995,-0.33333333333333326,-0.3493975903614457,-0.2195121951219512,-0.3783783783783785
-0.02127659574468055,-0.979746835443038,0.4794520547945207,0.32530120481927716,0.4698795180722892,0.43243243243243246,0.295774647887324,0.040000000000000036,0.382716049382716,0.3975903614457832,0.4878048780487805,0.32432432432432434
-0.4893617021276593,-0.9974683544303797,0.013698630136986356,-0.18072289156626486,-0.27710843373493965,-0.054054054054053946,-0.29577464788732377,-0.14666666666666672,-0.45679012345679015,-0.4216867469879517,-0.04878048780487809,-0.2702702702702704
-0.06382978723404253,-0.9877637130801687,0.041095890410958846,0.1807228915662651,-0.22891566265060237,-0.6486486486486487,0.15492957746478875,0.040000000000000036,0.382716049382716,0.10843373493975905,-0.04878048780487809,0.027027027027026973
-0.1914893617021276,-0.9869198312236287,0.23287671232876717,0.2771084337349399,0.37349397590361466,-0.1351351351351351,-0.014084507042253502,0.1200000000000001,0.2592592592592593,-0.012048192771084265,0.07317073170731714,-0.08108108108108114
-0.1914893617021276,-0.9940928270042194,-0.06849315068493156,0.06024096385542177,-0.27710843373493965,-0.1351351351351351,-0.07042253521126751,-0.013333333333333197,-0.23456790123456783,-0.27710843373493965,0.09756097560975618,-0.10810810810810811
0.36170212765957466,-0.7383966244725739,0.7534246575342465,0.6144578313253013,0.6867469879518073,0.3783783783783785,0.5492957746478875,0.5466666666666669,0.4074074074074072,0.6144578313253013,0.7073170731707317,0.16216216216216206
-0.31914893617021267,-0.9940928270042194,0.09589041095890405,-0.012048192771084265,-0.6385542168674698,-0.1351351351351351,-0.21126760563380276,0.1200000000000001,0.16049382716049387,0.08433734939759052,-0.19512195121951215,-0.3513513513513513
0.021276595744680993,-0.9696202531645569,0.452054794520548,0.1807228915662651,0.15662650602409656,0.3783783783783785,0.21126760563380298,0.30666666666666664,0.3086419753086418,0.20481927710843384,0.2195121951219512,0.32432432432432434
-0.10638297872340408,-0.9856540084388186,0.15068493150684925,0.2771084337349399,0.1807228915662651,0.027027027027026973,0.21126760563380298,0.2266666666666668,0.18518518518518512,-0.012048192771084265,0.12195121951219523,0.16216216216216206
0.021276595744680993,-0.9628691983122363,0.5342465753424657,0.32530120481927716,0.06024096385542177,0.43243243243243246,0.408450704225352,0.2266666666666668,0.16049382716049387,0.06024096385542177,0.36585365853658547,0.3513513513513513
0.5319148936170213,-0.5780590717299579,0.6164383561643834,0.4698795180722892,0.7349397590361446,0.054054054054053946,0.6056338028169015,0.7066666666666666,0.6049382716049381,0.6626506024096386,0.41463414634146334,0.7567567567567566
-0.27659574468085113,-0.9976371308016878,-0.013698630136986356,-0.03614457831325302,-0.4698795180722891,-0.16216216216216228,-0.15492957746478875,-0.17333333333333334,-0.11111111111111116,-0.22891566265060237,0.04878048780487809,-0.45945945945945965
0.2340425531914896,-0.8987341772151899,0.5616438356164384,0.08433734939759052,0.9036144578313257,0.6216216216216215,0.23943661971830998,0.2266666666666668,0.7530864197530864,0.5421686746987953,0.5121951219512195,0.2702702702702702
-0.31914893617021267,-0.9940928270042194,0.23287671232876717,0.2530120481927711,-0.27710843373493965,0.1351351351351351,0.09859154929577474,-0.06666666666666665,0.3086419753086418,0.1807228915662651,0.19512195121951215,0.08108108108108114
-0.10638297872340408,-0.9957805907172996,0.31506849315068486,0.06024096385542177,-0.22891566265060237,0.18918918918918926,-0.04225352112676051,-0.040000000000000036,-0.06172839506172845,-0.4216867469879517,0.1707317073170731,-0.29729729729729737
0.14893617021276606,-0.9561181434599156,0.013698630136986356,0.2289156626506026,-0.5180722891566264,-0.16216216216216228,0.15492957746478875,0.28,-0.5555555555555556,-0.6385542168674698,-0.2682926829268293,-0.08108108108108114
-0.23404255319148914,-0.9890295358649789,0.20547945205479445,0.3493975903614459,0.10843373493975905,-0.3513513513513513,0.12676056338028174,-0.040000000000000036,0.2592592592592593,-0.10843373493975883,-0.12195121951219501,0.16216216216216206
0.14893617021276606,-0.9341772151898734,0.4794520547945207,0.42168674698795194,0.2530120481927711,0.3513513513513513,0.323943661971831,0.09333333333333349,0.012345679012345512,-0.2530120481927709,0.46341463414634143,0.1351351351351351
-0.10638297872340408,-0.9945147679324895,-0.04109589041095907,-0.4216867469879517,-0.8072289156626505,0.1351351351351351,-0.408450704225352,-0.11999999999999988,0.6049382716049381,-0.20481927710843362,-0.7073170731707317,-0.1351351351351351
0.36170212765957466,-0.8312236286919832,0.506849315068493,0.15662650602409656,-0.13253012048192758,0.3783783783783785,0.352112676056338,0.3600000000000001,0.5061728395061726,0.32530120481927716,-0.1707317073170731,0.4864864864864864
0.2340425531914896,-0.9961181434599156,0.013698630136986356,-0.03614457831325302,-0.5180722891566264,-0.32432432432432434,-0.23943661971830976,0.040000000000000036,-0.40740740740740744,-0.5662650602409638,-0.36585365853658536,-0.3513513513513513
-0.31914893617021267,-0.9988185654008439,-0.452054794520548,-0.2530120481927709,-0.4216867469879517,-0.7297297297297298,-0.352112676056338,-0.30666666666666664,-0.18518518518518534,-0.22891566265060237,-0.36585365853658536,-0.4054054054054055
0.5319148936170213,-0.8818565400843882,0.4794520547945207,0.5180722891566267,0.7108433734939761,0.2702702702702702,0.43661971830985946,0.41333333333333333,0.654320987654321,0.5903614457831328,0.46341463414634143,0.2702702702702702
-0.1914893617021276,-0.9924050632911392,0.23287671232876717,0.06024096385542177,-0.13253012048192758,0.1351351351351351,0.12676056338028174,0.19999999999999996,-0.03703703703703698,-0.20481927710843362,0.1707317073170731,0.1351351351351351
0.14893617021276606,-0.9763713080168777,0.36986301369863006,0.42168674698795194,0.20481927710843384,0.2432432432432432,0.267605633802817,0.19999999999999996,0.3086419753086418,0.6144578313253013,0.3902439024390245,0.16216216216216206
0.06382978723404253,-0.9967932489451476,-0.013698630136986356,-0.0843373493975903,-0.20481927710843362,-0.10810810810810811,-0.380281690140845,-0.06666666666666665,-0.03703703703703698,-0.37349397590361433,-0.07317073170731714,-0.3513513513513513
0.14893617021276606,-0.9172995780590717,0.34246575342465757,-0.012048192771084265,-0.3012048192771084,0.2702702702702702,0.18309859154929597,0.19999999999999996,-0.28395061728395077,-0.8554216867469879,0.07317073170731714,0.29729729729729737
0.4893617021276597,-0.6624472573839663,0.6164383561643834,0.3975903614457832,-0.0843373493975903,0.4864864864864864,0.408450704225352,0.6533333333333333,0.4814814814814814,0.4457831325301207,0.5609756097560976,0.6486486486486487
0.2340425531914896,-0.9780590717299578,0.34246575342465757,-0.3493975903614457,-0.7108433734939759,0.18918918918918926,-0.12676056338028152,0.14666666666666672,-0.5061728395061729,-0.6626506024096385,-0.2682926829268293,0.10810810810810811
0.14893617021276606,-0.9780590717299578,0.31506849315068486,0.3975903614457832,0.2289156626506026,0.08108108108108114,0.295774647887324,0.14666666666666672,-0.012345679012345734,0.2289156626506026,0.29268292682926833,0.054054054054053946
-0.14893617021276606,-0.9869198312236287,0.31506849315068486,0.3012048192771086,0.012048192771084487,0.0,0.23943661971830998,0.3333333333333335,0.45679012345679015,0.1325301204819278,-0.12195121951219501,0.21621621621621623
-0.14893617021276606,-0.9856540084388186,0.36986301369863006,0.2530120481927711,0.37349397590361466,0.2432432432432432,0.21126760563380298,0.09333333333333349,0.23456790123456783,0.2771084337349399,0.36585365853658547,0.1351351351351351
0.1914893617021276,-0.9886075949367089,0.12328767123287676,0.15662650602409656,0.012048192771084487,-0.027027027027026973,0.014084507042253502,-0.2533333333333334,-0.2592592592592593,-0.18072289156626486,0.0,-0.2702702702702704
-0.31914893617021267,-0.9945147679324895,0.09589041095890405,0.1325301204819278,-0.2530120481927709,-0.18918918918918926,0.09859154929577474,-0.17333333333333334,0.11111111111111094,0.06024096385542177,-0.04878048780487809,-0.3783783783783785
-0.23404255319148914,-0.9981434599156118,0.36986301369863006,-0.15662650602409633,-0.15662650602409633,0.1351351351351351,-0.18309859154929575,-0.28,-0.2098765432098766,-0.5180722891566264,0.14634146341463405,0.027027027027026973
-0.02127659574468055,-0.9679324894514768,0.31506849315068486,0.1807228915662651,0.08433734939759052,0.10810810810810811,0.18309859154929597,-0.013333333333333197,0.4814814814814814,0.37349397590361466,0.07317073170731714,0.18918918918918903
0.27659574468085113,-0.9274261603375528,0.31506849315068486,0.4698795180722892,0.3493975903614459,0.21621621621621623,0.380281690140845,0.2266666666666668,0.382716049382716,0.4457831325301207,0.3170731707317074,0.32432432432432434
-0.4893617021276593,-0.9976371308016878,0.17808219178082174,-0.012048192771084265,-0.4216867469879517,0.0,-0.09859154929577452,-0.06666666666666665,-0.2098765432098766,-0.3493975903614457,-0.19512195121951215,-0.24324324324324342
0.14893617021276606,-0.959493670886076,0.26027397260273966,0.4698795180722892,0.20481927710843384,0.16216216216216228,0.295774647887324,0.14666666666666672,0.3086419753086418,0.08433734939759052,0.14634146341463405,0.16216216216216206
0.14893617021276606,-0.9835443037974684,-0.2602739726027399,-0.5662650602409638,-0.5180722891566264,-0.29729729729729737,0.014084507042253502,-0.013333333333333197,-0.308641975308642,-0.5662650602409638,-0.6341463414634146,-0.05405405405405417
0.1914893617021276,-0.9877637130801687,0.26027397260273966,0.012048192771084487,-0.5180722891566264,0.08108108108108114,0.07042253521126773,-0.013333333333333197,-0.06172839506172845,-0.13253012048192758,-0.07317073170731714,-0.3513513513513513
0.06382978723404253,-0.9831223628691983,0.39726027397260255,0.32530120481927716,-0.012048192771084265,0.3513513513513513,0.23943661971830998,0.01333333333333342,0.20987654320987637,0.08433734939759052,0.3414634146341464,-0.10810810810810811
0.14893617021276606,-0.9924050632911392,0.15068493150684925,0.1325301204819278,-0.10843373493975883,0.0,0.014084507042253502,-0.17333333333333334,-0.03703703703703698,-0.13253012048192758,0.07317073170731714,-0.16216216216216228
-0.14893617021276606,-0.9919831223628692,0.06849315068493134,0.03614457831325302,-0.18072289156626486,0.10810810810810811,-0.18309859154929575,-0.013333333333333197,-0.06172839506172845,0.012048192771084487,0.2195121951219512,0.027027027027026973
-0.02127659574468055,-0.9713080168776371,0.23287671232876717,0.37349397590361466,0.32530120481927716,0.10810810810810811,0.23943661971830998,0.17333333333333334,0.23456790123456783,0.10843373493975905,-0.024390243902439046,-0.05405405405405417
-0.02127659574468055,-0.9877637130801687,0.28767123287671215,0.10843373493975905,-0.15662650602409633,0.2432432432432432,0.09859154929577474,0.09333333333333349,-0.308641975308642,-0.15662650602409633,0.07317073170731714,0.027027027027026973
-0.02127659574468055,-0.9679324894514768,0.28767123287671215,0.2771084337349399,0.10843373493975905,0.08108108108108114,0.21126760563380298,0.3333333333333335,0.20987654320987637,0.2771084337349399,0.024390243902439046,0.2702702702702702
